Data stored on SZ timesteps
Time	Obs 5	Obs 35	Obs 37	Obs 65
1970-09-03 00:00:00	64.0341	42.9036	34.5889	26.6083
1970-09-03 04:15:35	64.0336	42.903	34.5894	26.6078
1970-09-03 08:57:22	64.0331	42.9024	34.5902	26.6073
1970-09-03 12:00:00	64.0252	42.902	34.5907	26.607
1970-09-03 17:42:31	64.0257	42.9012	34.592	26.6063
1970-09-04 00:00:00	64.0251	42.9004	34.5935	26.6056
1970-09-04 06:56:19	64.0244	42.8922	34.5952	26.6048
1970-09-04 12:00:00	64.0239	42.8923	34.5962	26.6042
1970-09-04 20:26:03	64.0229	42.8912	34.5984	26.6032
1970-09-05 00:00:00	64.0226	42.8909	34.6033	26.6028
1970-09-05 10:15:06	64.0214	42.8894	34.6059	26.6016
1970-09-05 17:47:21	64.0208	42.8887	34.6111	26.601
1970-09-06 00:00:00	64.0201	42.8878	34.613	26.6003
1970-09-06 12:00:00	64.0187	42.886	34.6166	26.599
1970-09-07 00:00:00	64.0176	42.8846	34.6251	26.598
1970-09-07 12:00:00	64.0163	42.8829	34.6277	26.5968
1970-09-08 00:00:00	64.0152	42.8813	34.6301	26.5956
1970-09-08 12:00:00	64.0139	42.8796	34.6351	26.5943
1970-09-09 00:00:00	64.0128	42.8781	34.6359	26.593
1970-09-09 12:00:00	64.0116	42.8763	34.6365	26.5918
1970-09-10 00:00:00	64.0105	42.8748	34.6377	26.5908
1970-09-11 00:00:00	64.0078	42.8711	34.6429	26.5891
1970-09-12 00:00:00	64.0059	42.8681	34.6563	26.5879
1970-09-13 00:00:00	64.0038	42.8586	34.6723	26.5863
1970-09-14 00:00:00	64.0017	42.8554	34.691	26.5852
1970-09-15 00:00:00	63.9996	42.8522	34.7147	26.5843
1970-09-16 00:00:00	63.9618	42.8489	34.7421	26.583
1970-09-17 00:00:00	63.9569	42.8394	34.7652	26.5807
1970-09-17 12:00:00	63.9569	42.8383	34.7736	26.5803
1970-09-18 00:00:00	63.9563	42.8365	34.7867	26.5807
1970-09-18 12:00:00	63.956	42.8349	34.8057	26.581
1970-09-19 00:00:00	63.9561	42.8333	34.8242	26.581
1970-09-19 12:00:00	63.9557	42.8317	34.8394	26.5808
1970-09-20 00:00:00	63.9558	42.8235	34.8459	26.5803
1970-09-20 12:00:00	63.9556	42.8218	34.8498	26.5796
1970-09-21 00:00:00	63.9556	42.8204	34.8529	26.5786
1970-09-22 00:00:00	63.9545	42.8169	34.8532	26.5768
1970-09-23 00:00:00	63.9549	42.814	34.8561	26.6103
1970-09-24 00:00:00	63.9547	42.8108	34.8515	26.6067
1970-09-25 00:00:00	63.9544	42.8076	34.8462	26.6024
1970-09-26 00:00:00	63.9476	42.798	34.8406	26.5981
1970-09-27 00:00:00	63.9491	42.7949	34.8353	26.594
1970-09-28 00:00:00	63.949	42.7917	34.8303	26.5896
1970-09-29 00:00:00	63.9489	42.7885	34.8247	26.585
1970-09-30 00:00:00	63.9487	42.7853	34.8201	26.5805
1970-10-01 00:00:00	63.9425	42.7477	34.8162	26.5765
1970-10-02 00:00:00	63.942	42.7426	34.8217	26.5727
1970-10-02 12:00:00	63.9422	42.7411	34.8218	26.5709
1970-10-03 00:00:00	63.9419	42.7398	34.8252	26.5694
1970-10-03 12:00:00	63.9416	42.7386	34.8284	26.5679
1970-10-04 00:00:00	63.9417	42.7376	34.8339	26.5665
1970-10-05 00:00:00	63.9407	42.7346	34.8476	26.5637
1970-10-06 00:00:00	63.9409	42.7331	34.8668	26.5618
1970-10-07 00:00:00	63.9405	42.7312	34.8931	26.5605
1970-10-08 00:00:00	63.9401	42.7243	34.9182	26.5587
1970-10-09 00:00:00	63.9334	42.7217	34.9348	26.5565
1970-10-10 00:00:00	63.933	42.7195	34.943	26.5547
1970-10-11 00:00:00	63.9326	42.7175	34.9489	26.5521
1970-10-12 00:00:00	63.9322	42.7155	34.9486	26.549
1970-10-13 00:00:00	63.9318	42.7134	34.947	26.5456
1970-10-14 00:00:00	63.9314	42.7039	34.945	26.5473
1970-10-15 00:00:00	63.931	42.7027	34.944	26.5434
1970-10-16 00:00:00	63.9226	42.7006	34.9457	26.5394
1970-10-17 00:00:00	63.9235	42.6987	34.9495	26.5352
1970-10-18 00:00:00	63.9233	42.6966	34.9488	26.536
1970-10-19 00:00:00	63.923	42.6871	34.9468	26.5312
1970-10-19 12:00:00	63.9229	42.6871	34.9454	26.5291
1970-10-20 00:00:00	63.9227	42.6861	34.9443	26.5277
1970-10-21 00:00:00	63.9218	42.6834	34.9582	26.5252
1970-10-22 00:00:00	63.9218	42.6818	34.9771	26.5274
1970-10-23 00:00:00	63.9134	42.6798	34.9852	26.5236
1970-10-24 00:00:00	63.9142	42.6707	34.9904	26.5193
1970-10-25 00:00:00	63.9141	42.6686	34.9921	26.5155
1970-10-26 00:00:00	63.9137	42.6664	34.9953	26.5158
1970-10-27 00:00:00	63.9134	42.6644	34.9965	26.5126
1970-10-28 00:00:00	63.913	42.6541	35.0034	26.5095
1970-10-29 00:00:00	63.9125	42.6528	35.0112	26.507
1970-10-30 00:00:00	63.9035	42.6508	35.0226	26.5111
1970-10-31 00:00:00	63.9043	42.6489	35.0379	26.5098
1970-11-01 00:00:00	63.9041	42.647	35.0586	26.5102
1970-11-02 00:00:00	63.9038	42.6379	35.0919	26.5116
1970-11-03 00:00:00	63.9034	42.6361	35.1287	26.5129
1970-11-04 00:00:00	63.903	42.6344	35.1549	26.5212
1970-11-05 00:00:00	63.9026	42.6336	35.1765	26.5284
1970-11-06 00:00:00	63.8936	42.6247	35.2068	26.5375
1970-11-07 00:00:00	63.8943	42.6242	35.2398	26.5383
1970-11-08 00:00:00	63.8942	42.6235	35.2515	26.5472
1970-11-09 00:00:00	63.8939	42.6229	35.2587	26.553
1970-11-10 00:00:00	63.8936	42.6225	35.2687	26.5681
1970-11-11 00:00:00	63.8933	42.6121	35.2874	26.5836
1970-11-12 00:00:00	63.8929	42.6132	35.3062	26.6452
1970-11-13 00:00:00	63.8842	42.6143	35.3276	26.6861
1970-11-14 00:00:00	63.8849	42.6168	35.3572	26.7237
1970-11-15 00:00:00	63.8847	42.6304	35.3845	26.7901
1970-11-16 00:00:00	63.8845	42.6455	35.3999	26.8509
1970-11-17 00:00:00	63.8842	42.6691	35.4038	26.9324
1970-11-18 00:00:00	63.8839	42.7027	35.4029	26.9779
1970-11-19 00:00:00	63.8835	42.7357	35.3989	27.0172
1970-11-20 00:00:00	63.883	42.8175	35.3983	27.0747
1970-11-21 00:00:00	63.8751	42.8591	35.4019	27.1126
1970-11-22 00:00:00	63.875	42.8992	35.4095	27.1393
1970-11-23 00:00:00	63.8748	42.9547	35.4154	27.1534
1970-11-24 00:00:00	63.8747	43.0095	35.4153	27.1659
1970-11-25 00:00:00	63.8745	43.0529	35.4114	27.1725
1970-11-26 00:00:00	63.8745	43.12	35.4041	27.2205
1970-11-27 00:00:00	63.8749	43.15	35.3938	27.2257
1970-11-28 00:00:00	63.8759	43.1777	35.3895	27.2304
1970-11-29 00:00:00	63.878	43.2014	35.385	27.2342
1970-11-30 00:00:00	63.8816	43.2269	35.3804	27.2371
1970-11-30 10:08:00	63.8834	43.234	35.3777	27.2392
1970-11-30 17:43:20	63.8851	43.2383	35.3726	27.232
1970-12-01 00:00:00	63.8991	43.2516	35.374	27.2325
1970-12-01 12:00:00	63.9007	43.2643	35.3826	27.2341
1970-12-02 00:00:00	63.9157	43.2804	35.4009	27.237
1970-12-02 12:00:00	63.9196	43.2951	35.4234	27.2388
1970-12-03 00:00:00	63.9354	43.3098	35.4522	27.2407
1970-12-03 12:00:00	63.95	43.3131	35.4676	27.2421
1970-12-04 00:00:00	63.9669	43.3244	35.4834	27.2442
1970-12-04 12:00:00	63.9758	43.3321	35.4999	27.2501
1970-12-05 00:00:00	63.9873	43.3349	35.509	27.2515
1970-12-06 00:00:00	64.0402	43.3446	35.5294	27.253
1970-12-07 00:00:00	64.0673	43.3522	35.547	27.2624
1970-12-08 00:00:00	64.0912	43.3971	35.5574	27.2668
1970-12-09 00:00:00	64.1112	43.4098	35.5616	27.2781
1970-12-10 00:00:00	64.1332	43.4244	35.5612	27.2911
1970-12-11 00:00:00	64.1591	43.4415	35.5578	27.3066
1970-12-12 00:00:00	64.1838	43.4625	35.5502	27.3295
1970-12-13 00:00:00	64.2034	43.4858	35.5432	27.3605
1970-12-14 00:00:00	64.2165	43.5197	35.5374	27.3906
1970-12-15 00:00:00	64.2248	43.5692	35.5364	27.4074
1970-12-16 00:00:00	64.2309	43.6125	35.5362	27.4228
1970-12-17 00:00:00	64.2718	43.6368	35.5342	27.4343
1970-12-18 00:00:00	64.2846	43.6964	35.5307	27.438
1970-12-19 00:00:00	64.3009	43.7201	35.5273	27.4414
1970-12-20 00:00:00	64.3185	43.7397	35.5237	27.4444
1970-12-21 00:00:00	64.337	43.7557	35.5203	27.4469
1970-12-22 00:00:00	64.3643	43.7698	35.5212	27.4488
1970-12-23 00:00:00	64.4043	43.782	35.5181	27.4503
1970-12-24 00:00:00	64.4394	43.7959	35.513	27.4515
1970-12-25 00:00:00	64.4565	43.8084	35.5115	27.4521
1970-12-26 00:00:00	64.5074	43.8205	35.5049	27.4526
1970-12-27 00:00:00	64.5233	43.833	35.4981	27.4455
1970-12-28 00:00:00	64.5369	43.8349	35.4947	27.4451
1970-12-29 00:00:00	64.5452	43.8447	35.4872	27.4377
1970-12-30 00:00:00	64.5551	43.8526	35.4841	27.4373
1970-12-31 00:00:00	64.5624	43.8527	35.476	27.4294
1971-01-01 00:00:00	64.5793	43.8607	35.4725	27.4286
1971-01-02 00:00:00	64.5905	43.8598	35.4678	27.4185
1971-01-03 00:00:00	64.5984	43.8591	35.4646	27.4174
1971-01-04 00:00:00	64.6039	43.8641	35.4605	27.4089
1971-01-05 00:00:00	64.605	43.8631	35.4523	27.3992
1971-01-06 00:00:00	64.6005	43.8616	35.4485	27.3975
1971-01-07 00:00:00	64.6022	43.8666	35.4513	27.386
1971-01-08 00:00:00	64.6019	43.864	35.4555	27.3845
1971-01-09 00:00:00	64.5964	43.8621	35.4654	27.3771
1971-01-10 00:00:00	64.5956	43.8599	35.4716	27.3752
1971-01-11 00:00:00	64.5895	43.8576	35.4702	27.3676
1971-01-12 00:00:00	64.5838	43.8554	35.466	27.3648
1971-01-13 00:00:00	64.6151	43.8821	35.4627	27.3619
1971-01-14 00:00:00	64.6112	43.8806	35.4551	27.3532
1971-01-15 00:00:00	64.6136	43.879	35.454	27.3503
1971-01-16 00:00:00	64.6095	43.8775	35.4465	27.3475
1971-01-17 00:00:00	64.6053	43.876	35.444	27.3385
1971-01-18 00:00:00	64.6068	43.8745	35.4413	27.3362
1971-01-19 00:00:00	64.6025	43.873	35.4347	27.3338
1971-01-20 00:00:00	64.5984	43.8716	35.4327	27.3315
1971-01-21 00:00:00	64.6008	43.8701	35.4347	27.3227
1971-01-22 00:00:00	64.597	43.8686	35.4398	27.3214
1971-01-23 00:00:00	64.5933	43.8672	35.44	27.3194
1971-01-24 00:00:00	64.5901	43.8657	35.4389	27.3172
1971-01-25 00:00:00	64.5871	43.8642	35.4483	27.3094
1971-01-26 00:00:00	64.5906	43.8626	35.4668	27.3084
1971-01-27 00:00:00	64.5882	43.8609	35.4811	27.3075
1971-01-28 00:00:00	64.5861	43.8592	35.4961	27.306
1971-01-29 00:00:00	64.5844	43.8576	35.5018	27.297
1971-01-30 00:00:00	64.5831	43.8562	35.5176	27.2953
1971-01-31 00:00:00	64.582	43.8551	35.5276	27.2934
1971-02-01 00:00:00	64.5811	43.8614	35.5278	27.2913
1971-02-02 00:00:00	64.5803	43.8611	35.5392	27.2904
1971-02-03 00:00:00	64.5798	43.8615	35.5367	27.2895
1971-02-04 00:00:00	64.5797	43.8627	35.5364	27.2895
1971-02-05 00:00:00	64.5801	43.8714	35.533	27.2895
1971-02-06 00:00:00	64.5809	43.8742	35.5288	27.2964
1971-02-07 00:00:00	64.5821	43.8845	35.5247	27.2971
1971-02-08 00:00:00	64.5835	43.8935	35.5164	27.304
1971-02-09 00:00:00	64.5851	43.8977	35.512	27.3056
1971-02-10 00:00:00	64.5868	43.9069	35.5078	27.3134
1971-02-11 00:00:00	64.5884	43.9144	35.4994	27.315
1971-02-12 00:00:00	64.5897	43.9179	35.4952	27.3218
1971-02-13 00:00:00	64.5922	43.9273	35.4909	27.323
1971-02-13 12:00:00	64.5936	43.9284	35.4934	27.324
1971-02-14 00:00:00	64.5945	43.9292	35.5119	27.3248
1971-02-14 12:00:00	64.5954	43.9298	35.5224	27.3256
1971-02-15 00:00:00	64.5967	43.9307	35.5348	27.3267
1971-02-15 12:00:00	64.5978	43.9314	35.5429	27.3273
1971-02-16 00:00:00	64.599	43.9319	35.5444	27.328
1971-02-17 00:00:00	64.6011	43.9415	35.5463	27.3282
1971-02-18 00:00:00	64.6041	43.9506	35.5617	27.3349
1971-02-19 00:00:00	64.6069	43.9507	35.5592	27.3351
1971-02-20 00:00:00	64.6099	43.9511	35.5735	27.3357
1971-02-21 00:00:00	64.6187	43.9602	35.5773	27.3358
1971-02-22 00:00:00	64.6217	43.9609	35.5666	27.3358
1971-02-23 00:00:00	64.6252	43.9626	35.5536	27.3356
1971-02-24 00:00:00	64.6289	43.9734	35.5495	27.3358
1971-02-25 00:00:00	64.6328	43.9821	35.5487	27.3459
1971-02-26 00:00:00	64.637	43.9849	35.5378	27.3471
1971-02-27 00:00:00	64.646	43.9959	35.5359	27.3569
1971-02-28 00:00:00	64.6502	44.0061	35.5303	27.3584
1971-03-01 00:00:00	64.6547	44.0081	35.5279	27.3683
1971-03-02 00:00:00	64.6644	44.0149	35.5216	27.3695
1971-03-03 00:00:00	64.6688	44.0161	35.5193	27.3708
1971-03-04 00:00:00	64.6733	44.0481	35.5143	27.3718
1971-03-05 00:00:00	64.678	44.0507	35.5124	27.3726
1971-03-06 00:00:00	64.6924	44.0593	35.5003	27.373
1971-03-07 00:00:00	64.704	44.0605	35.4981	27.3729
1971-03-08 00:00:00	64.709	44.061	35.4938	27.3728
1971-03-09 00:00:00	64.7209	44.068	35.483	27.3721
1971-03-10 00:00:00	64.7332	44.0676	35.4789	27.3712
1971-03-11 00:00:00	64.738	44.0669	35.4797	27.37
1971-03-12 00:00:00	64.7499	44.066	35.4792	27.3687
1971-03-13 00:00:00	64.7611	44.0647	35.4756	27.3566
1971-03-14 00:00:00	64.7651	44.0632	35.4877	27.3557
1971-03-15 00:00:00	64.7747	44.0614	35.4882	27.349
1971-03-16 00:00:00	64.7779	44.0595	35.486	27.3474
1971-03-17 00:00:00	64.7874	44.0574	35.4799	27.3405
1971-03-18 00:00:00	64.79	44.0551	35.4787	27.3384
1971-03-19 00:00:00	64.799	44.0527	35.4902	27.3364
1971-03-20 00:00:00	64.8002	44.0503	35.5048	27.3348
1971-03-21 00:00:00	64.8018	44.0479	35.5062	27.3274
1971-03-22 00:00:00	64.8083	44.0455	35.4951	27.3255
1971-03-23 00:00:00	64.8087	44.0432	35.4904	27.323
1971-03-24 00:00:00	64.8095	44.0411	35.4783	27.3202
1971-03-25 00:00:00	64.8102	44.0392	35.4781	27.3174
1971-03-26 00:00:00	64.8394	44.0373	35.4803	27.309
1971-03-27 00:00:00	64.84	44.0357	35.4922	27.3071
1971-03-28 00:00:00	64.8406	44.0341	35.4947	27.3052
1971-03-29 00:00:00	64.8475	44.0327	35.4919	27.303
1971-03-30 00:00:00	64.8476	44.0313	35.4792	27.3006
1971-03-31 00:00:00	64.8478	44.03	35.4755	27.2983
1971-04-01 00:00:00	64.8477	44.0287	35.4627	27.296
1971-04-02 00:00:00	64.8474	44.0275	35.4907	27.2946
1971-04-03 00:00:00	64.8469	44.0262	35.493	27.2935
1971-04-04 00:00:00	64.8463	44.0249	35.4906	27.2924
1971-04-05 00:00:00	64.8468	44.0236	35.4887	27.2913
1971-04-06 00:00:00	64.8463	44.0225	35.4877	27.2901
1971-04-07 00:00:00	64.8457	44.0213	35.4757	27.2888
1971-04-08 00:00:00	64.845	44.0202	35.4745	27.2876
1971-04-09 00:00:00	64.8442	44.0253	35.4715	27.2861
1971-04-10 00:00:00	64.8445	44.0244	35.467	27.2845
1971-04-11 00:00:00	64.8449	44.0234	35.453	27.2825
1971-04-12 00:00:00	64.8453	44.0223	35.4372	27.2803
1971-04-13 00:00:00	64.8526	44.0212	35.4209	27.2776
1971-04-14 00:00:00	64.8525	44.02	35.4054	27.2748
1971-04-15 00:00:00	64.8525	44.0186	35.3918	27.272
1971-04-16 00:00:00	64.8526	44.017	35.3869	27.2691
1971-04-17 00:00:00	64.8529	44.0152	35.3768	27.2662
1971-04-18 00:00:00	64.8532	44.0131	35.374	27.2634
1971-04-19 00:00:00	64.8536	44.0109	35.3696	27.2538
1971-04-20 00:00:00	64.8539	44.0085	35.3548	27.2509
1971-04-21 00:00:00	64.8544	44.0059	35.3394	27.2475
1971-04-22 00:00:00	64.8548	44.0031	35.3305	27.2438
1971-04-23 00:00:00	64.8551	44.0001	35.3073	27.2336
1971-04-24 00:00:00	64.8555	43.9899	35.298	27.2295
1971-04-25 00:00:00	64.8559	43.9869	35.282	27.2252
1971-04-26 00:00:00	64.8563	43.9836	35.2752	27.2141
1971-04-27 00:00:00	64.8566	43.98	35.261	27.2097
1971-04-28 00:00:00	64.8569	43.9764	35.2481	27.205
1971-04-28 16:46:37	64.8571	43.9674	35.2445	27.1327
1971-04-29 00:00:00	64.8575	43.9665	35.2424	27.1612
1971-04-29 05:52:30	64.8573	43.9653	35.2415	27.1605
1971-04-29 06:37:02	64.8573	43.9653	35.2412	27.1604
1971-04-29 07:26:09	64.8574	43.9595	35.2411	27.1604
1971-04-29 08:20:17	64.8574	43.9597	35.241	27.1603
1971-04-29 09:19:58	64.8574	43.9597	35.2408	27.1602
1971-04-29 10:25:47	64.8574	43.9597	35.2407	27.1601
1971-04-29 11:38:20	64.8574	43.9595	35.2405	27.16
1971-04-29 12:40:58	64.8574	43.9594	35.2404	27.1599
1971-04-29 14:09:10	64.8574	43.9592	35.2403	27.1597
1971-04-29 15:46:23	64.8575	43.9589	35.2402	27.1596
1971-04-29 17:33:35	64.8575	43.9587	35.2401	27.1594
1971-04-29 19:31:46	64.8575	43.9584	35.2402	27.1592
1971-04-29 21:42:03	64.8575	43.958	35.2403	27.1589
1971-04-30 00:00:00	64.8576	43.9577	35.2404	27.1587
1971-04-30 02:38:22	64.8576	43.9573	35.2407	27.1584
1971-04-30 05:32:59	64.8576	43.9568	35.2409	27.1581
1971-04-30 08:45:29	64.8577	43.9563	35.2411	27.1577
1971-04-30 12:00:00	64.8577	43.9558	35.2412	27.1573
1971-04-30 15:53:59	64.8577	43.9552	35.241	27.1569
1971-04-30 20:11:58	64.8578	43.9545	35.2406	27.1563
1971-05-01 00:00:00	64.8579	43.9539	35.2401	27.1559
1971-05-01 05:13:34	64.8579	43.9529	35.2392	27.1553
1971-05-01 10:59:17	64.858	43.952	35.238	27.1546
1971-05-01 15:15:13	64.8581	43.9514	35.2369	27.1543
1971-05-01 22:15:26	64.858	43.95	35.2354	27.1531
1971-05-02 00:00:00	64.8581	43.9499	35.2351	27.153
1971-05-02 08:30:46	64.858	43.9481	35.2329	27.1514
1971-05-02 16:48:26	64.8583	43.9469	35.2264	27.1506
1971-05-03 00:00:00	64.8583	43.9029	35.2246	27.1495
1971-05-03 11:24:29	64.8582	43.909	35.2216	27.1474
1971-05-03 18:26:32	64.8587	43.9091	35.2147	27.1473
1971-05-04 00:00:00	64.8584	43.9079	35.2139	27.146
1971-05-04 12:00:00	64.8582	43.9059	35.2112	27.1434
1971-05-05 00:00:00	64.8585	43.9045	35.2039	27.142
1971-05-05 12:00:00	64.8584	43.9026	35.201	27.1398
1971-05-06 00:00:00	64.8586	43.901	35.1909	27.138
1971-05-06 12:00:00	64.8585	43.899	35.1823	27.1355
1971-05-07 00:00:00	64.8587	43.8974	35.1779	27.1246
1971-05-08 00:00:00	64.8584	43.8928	35.158	27.1213
1971-05-09 00:00:00	64.8589	43.8897	35.145	27.1177
1971-05-10 00:00:00	64.859	43.8864	35.1313	27.1129
1971-05-11 00:00:00	64.8589	43.8829	35.1244	27.1082
1971-05-12 00:00:00	64.8589	43.8792	35.1162	27.1034
1971-05-13 00:00:00	64.8587	43.8755	35.1065	27.0985
1971-05-13 12:05:10	64.8585	43.8712	35.1031	27.0943
1971-05-13 12:16:17	64.8551	43.8656	35.1031	27.0887
1971-05-13 12:28:33	64.8522	43.8595	35.1032	27.0825
1971-05-13 12:42:04	64.8524	43.8527	35.1032	27.0758
1971-05-13 12:56:58	64.8525	43.8536	35.1031	27.0683
1971-05-13 13:13:23	64.8526	43.8544	35.1031	27.0693
1971-05-13 13:31:30	64.8528	43.8552	35.103	27.0702
1971-05-13 13:51:28	64.8529	43.856	35.103	27.0712
1971-05-13 14:13:29	64.853	43.8566	35.1029	27.072
1971-05-13 14:37:46	64.853	43.8573	35.1028	27.0729
1971-05-13 15:04:31	64.8531	43.8578	35.1027	27.0736
1971-05-13 15:34:01	64.8532	43.8583	35.1026	27.0743
1971-05-13 16:06:33	64.8532	43.8587	35.1025	27.075
1971-05-13 16:42:25	64.8532	43.8591	35.1023	27.0755
1971-05-13 17:21:57	64.8532	43.8594	35.1022	27.076
1971-05-13 18:05:33	64.8533	43.8596	35.102	27.0764
1971-05-13 18:53:36	64.8533	43.8598	35.1018	27.0767
1971-05-13 19:46:35	64.8533	43.8599	35.1017	27.0769
1971-05-13 20:45:00	64.8533	43.8599	35.1015	27.0771
1971-05-13 21:49:24	64.8533	43.8599	35.1012	27.0772
1971-05-13 23:00:24	64.8532	43.8599	35.101	27.0772
1971-05-14 00:00:00	64.8532	43.8598	35.1008	27.0772
1971-05-14 01:26:18	64.8532	43.8597	35.1006	27.0772
1971-05-14 03:01:27	64.8532	43.8595	35.1003	27.0771
1971-05-14 04:46:22	64.8532	43.8593	35.1	27.0769
1971-05-14 06:42:01	64.8532	43.8591	35.0997	27.0767
1971-05-14 08:49:32	64.8532	43.8588	35.0994	27.0765
1971-05-14 11:10:07	64.8531	43.8584	35.0991	27.0762
1971-05-14 13:19:23	64.8531	43.8581	35.0988	27.0759
1971-05-14 16:10:16	64.8531	43.8576	35.0984	27.0755
1971-05-14 19:18:40	64.8531	43.8571	35.0981	27.075
1971-05-14 22:46:22	64.853	43.8566	35.0977	27.0744
1971-05-15 00:00:00	64.853	43.8564	35.0975	27.0743
1971-05-15 03:54:52	64.8529	43.8557	35.0972	27.0736
1971-05-15 07:55:18	64.8529	43.8551	35.0967	27.0729
1971-05-15 12:00:00	64.8529	43.8545	35.0961	27.0723
1971-05-15 16:52:16	64.8528	43.8537	35.0954	27.0714
1971-05-15 22:14:29	64.8527	43.8528	35.0946	27.0705
1971-05-16 00:00:00	64.8527	43.8526	35.0943	27.0702
1971-05-16 04:17:16	64.8526	43.8518	35.0937	27.0694
1971-05-16 06:39:47	64.8526	43.8515	35.0932	27.0691
1971-05-16 09:16:54	64.8526	43.8511	35.0928	27.0687
1971-05-16 12:00:00	64.8525	43.8507	35.0923	27.0683
1971-05-16 15:10:59	64.8525	43.8501	35.0918	27.0678
1971-05-16 18:41:33	64.8524	43.8496	35.0912	27.0673
1971-05-16 22:33:42	64.8523	43.8489	35.0905	27.0668
1971-05-17 00:00:00	64.8523	43.8487	35.0903	27.0666
1971-05-17 04:42:10	64.8522	43.8478	35.0851	27.0659
1971-05-17 09:53:16	64.8521	43.847	35.0843	27.0653
1971-05-17 14:55:40	64.8521	43.8462	35.0833	27.0648
1971-05-17 21:13:49	64.8519	43.8451	35.0823	27.0641
1971-05-18 00:00:00	64.8519	43.8448	35.0819	27.0639
1971-05-18 07:39:38	64.8515	43.8432	35.0801	27.0631
1971-05-18 12:00:00	64.8515	43.8397	35.0746	27.0628
1971-05-18 21:18:41	64.8511	43.839	35.0722	27.0622
1971-05-19 00:00:00	64.8512	43.8388	35.0715	27.0623
1971-05-19 11:19:05	64.8505	43.8365	35.0643	27.0613
1971-05-19 18:23:29	64.8509	43.8293	35.0573	27.0612
1971-05-20 00:00:00	64.8	43.8282	35.056	27.0606
1971-05-20 12:00:00	64.8121	43.8259	35.0533	27.0592
1971-05-21 00:00:00	64.8135	43.8242	35.0512	27.058
1971-05-21 09:48:50	64.8142	43.8227	35.0501	27.0569
1971-05-21 17:32:31	64.8148	43.8215	35.0499	27.0441
1971-05-22 00:00:00	64.8147	43.8083	35.05	27.0437
1971-05-22 12:00:00	64.8145	43.8082	35.0513	27.0421
1971-05-23 00:00:00	64.8154	43.8066	35.0534	27.0404
1971-05-23 12:00:00	64.8155	43.8045	35.059	27.0385
1971-05-24 00:00:00	64.8161	43.8026	35.0592	27.0365
1971-05-24 12:00:00	64.8161	43.8004	35.0586	27.0343
1971-05-25 00:00:00	64.8166	43.7988	35.0576	27.0323
1971-05-25 12:00:00	64.8166	43.7967	35.0564	27.0301
1971-05-26 00:00:00	64.817	43.7851	35.055	27.028
1971-05-27 00:00:00	64.8158	43.7819	35.0542	27.0232
1971-05-28 00:00:00	64.8171	43.7787	35.0542	27.0187
1971-05-29 00:00:00	64.8176	43.7749	35.0528	27.0139
1971-05-29 12:04:42	64.8154	43.7706	35.0377	27.0117
1971-05-29 12:09:48	64.8129	43.7681	35.0377	27.0117
1971-05-29 12:15:26	64.8101	43.7652	35.0378	27.0117
1971-05-29 12:21:38	64.807	43.7621	35.0378	27.0117
1971-05-29 12:28:28	64.8036	43.7587	35.0379	27.0117
1971-05-29 12:36:00	64.7998	43.7589	35.038	27.0117
1971-05-29 12:44:18	64.7956	43.7592	35.0381	27.0116
1971-05-29 12:53:28	64.7937	43.7594	35.0381	27.0116
1971-05-29 13:03:34	64.7943	43.7597	35.0382	27.0116
1971-05-29 13:14:42	64.795	43.7599	35.0383	27.0116
1971-05-29 13:26:58	64.7957	43.7601	35.0384	27.0116
1971-05-29 13:40:30	64.7964	43.7604	35.0384	27.0115
1971-05-29 13:55:26	64.7971	43.7606	35.0385	27.0115
1971-05-29 14:11:52	64.7978	43.7608	35.0385	27.0115
1971-05-29 14:30:01	64.7986	43.7609	35.0386	27.0114
1971-05-29 14:50:00	64.7993	43.7611	35.0386	27.0114
1971-05-29 15:12:03	64.8	43.7612	35.0386	27.0113
1971-05-29 15:36:21	64.8007	43.7613	35.0386	27.0112
1971-05-29 16:03:09	64.8014	43.7614	35.0386	27.0112
1971-05-29 16:32:41	64.802	43.7615	35.0386	27.0111
1971-05-29 17:05:15	64.8026	43.7616	35.0386	27.011
1971-05-29 17:41:10	64.8032	43.7616	35.0386	27.0109
1971-05-29 18:20:45	64.8037	43.7616	35.0385	27.0108
1971-05-29 19:04:24	64.8041	43.7616	35.0385	27.0107
1971-05-29 19:52:31	64.8045	43.7616	35.0384	27.0105
1971-05-29 20:45:34	64.8049	43.7616	35.0383	27.0104
1971-05-29 21:44:04	64.8052	43.7616	35.0381	27.0102
1971-05-29 22:48:33	64.8198	43.7616	35.0379	27.0101
1971-05-30 00:00:00	64.818	43.7616	35.0377	27.0099
1971-05-30 01:18:23	64.8167	43.7615	35.0375	27.0096
1971-05-30 02:44:48	64.8157	43.7614	35.0372	27.0094
1971-05-30 04:20:04	64.8151	43.7614	35.0369	27.0091
1971-05-30 06:05:07	64.8147	43.7613	35.0365	27.0089
1971-05-30 08:00:55	64.8144	43.7464	35.0361	27.0086
1971-05-30 10:08:35	64.8142	43.7481	35.0355	27.0083
1971-05-30 12:00:00	64.8142	43.7486	35.0351	27.008
1971-05-30 14:35:11	64.8141	43.7487	35.0344	27.0077
1971-05-30 17:26:17	64.814	43.7486	35.0339	27.0074
1971-05-30 20:34:55	64.814	43.7485	35.0339	26.9866
1971-05-31 00:00:00	64.814	43.7483	35.0289	27.0014
